Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1407B-8H-5-A,342,U1407,B,8,8-5,H,5,A,0.0,150.0,64.9,66.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-6-A,342,U1407,B,8,8-6,H,6,A,0.0,144.0,66.4,67.84,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-7-A,342,U1407,B,8,8-7,H,7,A,0.0,58.0,67.84,68.42,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-CC-A,342,U1407,B,8,8-CC,H,CC,A,0.0,24.0,68.42,68.71,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-1-A,342,U1407,B,9,9-1,H,1,A,0.0,150.0,68.4,69.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-2-A,342,U1407,B,9,9-2,H,2,A,0.0,150.0,69.9,71.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-3-A,342,U1407,B,9,9-3,H,3,A,0.0,150.0,71.4,72.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-4-A,342,U1407,B,9,9-4,H,4,A,0.0,150.0,72.9,74.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-5-A,342,U1407,B,9,9-5,H,5,A,0.0,150.0,74.4,75.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-6-A,342,U1407,B,9,9-6,H,6,A,0.0,22.0,75.9,76.12,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-6-A,342,U1407,B,9,9-6,H,6,A,22.0,35.0,76.12,76.25,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 7 (light gray),,,,heavy_339 [DB91],5,,carbonate rich bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-6-A,342,U1407,B,9,9-6,H,6,A,35.0,121.0,76.25,77.11,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-9H-7-A,342,U1407,B,9,9-7,H,7,A,0.0,54.0,77.11,77.91,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-10H-1-A,342,U1407,B,10,10-1,H,1,A,0.0,150.0,77.9,79.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-10H-2-A,342,U1407,B,10,10-2,H,2,A,0.0,150.0,79.4,80.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-10H-3-A,342,U1407,B,10,10-3,H,3,A,0.0,150.0,80.9,82.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-10H-4-A,342,U1407,B,10,10-4,H,4,A,0.0,150.0,82.4,83.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-10H-5-A,342,U1407,B,10,10-5,H,5,A,0.0,150.0,83.9,85.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-10H-6-A,342,U1407,B,10,10-6,H,6,A,0.0,10.0,85.4,85.5,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-10H-6-A,342,U1407,B,10,10-6,H,6,A,10.0,140.0,85.5,86.8,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,transition to white is over 5cm ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-10H-7-A,342,U1407,B,10,10-7,H,7,A,0.0,53.0,86.8,87.33,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-11H-1-A,342,U1407,B,11,11-1,H,1,A,0.0,150.0,87.4,88.9,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-11H-2-A,342,U1407,B,11,11-2,H,2,A,0.0,150.0,88.9,90.4,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-11H-3-A,342,U1407,B,11,11-3,H,3,A,0.0,150.0,90.4,91.9,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-11H-4-A,342,U1407,B,11,11-4,H,4,A,0.0,150.0,91.9,93.4,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-11H-5-A,342,U1407,B,11,11-5,H,5,A,0.0,155.0,93.4,94.95,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-11H-CC-A,342,U1407,B,11,11-CC,H,CC,A,0.0,6.0,94.95,95.01,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-13X-1-A,342,U1407,B,13,13-1,X,1,A,0.0,150.0,127.0,128.5,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,
342-U1407B-13X-2-A,342,U1407,B,13,13-2,X,2,A,0.0,150.0,128.5,130.0,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,
342-U1407B-13X-3-A,342,U1407,B,13,13-3,X,3,A,0.0,150.0,130.0,131.5,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,
342-U1407B-13X-4-A,342,U1407,B,13,13-4,X,4,A,0.0,100.0,131.5,132.5,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,
342-U1407B-13X-4-A,342,U1407,B,13,13-4,X,4,A,100.0,150.0,132.5,133.0,radiolarian [Leg339],nannofossil ooze [Leg339],,radiolarian  nannofossil ooze ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-13X-5-A,342,U1407,B,13,13-5,X,5,A,0.0,150.0,133.0,134.5,radiolarian [Leg339],nannofossil ooze [Leg339],,radiolarian  nannofossil ooze ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-13X-6-A,342,U1407,B,13,13-6,X,6,A,0.0,130.0,134.5,135.8,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,
342-U1407B-13X-7-A,342,U1407,B,13,13-7,X,7,A,0.0,65.0,135.8,136.45,radiolarian [Leg339],nannofossil ooze [Leg339],,radiolarian  nannofossil ooze ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-13X-CC-A,342,U1407,B,13,13-CC,X,CC,A,0.0,18.0,136.45,136.63,radiolarian [Leg339],nannofossil ooze [Leg339],,radiolarian  nannofossil ooze ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1407B-14X-1-A,342,U1407,B,14,14-1,X,1,A,0.0,150.0,136.6,138.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-2-A,342,U1407,B,14,14-2,X,2,A,0.0,150.0,138.1,139.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-3-A,342,U1407,B,14,14-3,X,3,A,0.0,62.0,139.6,140.22,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-3-A,342,U1407,B,14,14-3,X,3,A,62.0,70.0,140.22,140.3,,volcanic ash [Leg339],,volcanic ash ,5Y 4/1 (dark gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,volcanic ash ,volcanic ash ,,,,,,
342-U1407B-14X-3-A,342,U1407,B,14,14-3,X,3,A,70.0,150.0,140.3,141.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-4-A,342,U1407,B,14,14-4,X,4,A,0.0,150.0,141.1,142.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-5-A,342,U1407,B,14,14-5,X,5,A,0.0,150.0,142.6,144.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-6-A,342,U1407,B,14,14-6,X,6,A,0.0,130.0,144.1,145.4,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-7-A,342,U1407,B,14,14-7,X,7,A,0.0,58.0,145.4,145.98,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-14X-CC-A,342,U1407,B,14,14-CC,X,CC,A,0.0,23.0,145.98,146.28,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-1-A,342,U1407,B,15,15-1,X,1,A,0.0,150.0,146.2,147.7,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-2-A,342,U1407,B,15,15-2,X,2,A,0.0,150.0,147.7,149.2,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-3-A,342,U1407,B,15,15-3,X,3,A,0.0,150.0,149.2,150.7,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-4-A,342,U1407,B,15,15-4,X,4,A,0.0,150.0,150.7,152.2,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-5-A,342,U1407,B,15,15-5,X,5,A,0.0,150.0,152.2,153.7,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-6-A,342,U1407,B,15,15-6,X,6,A,0.0,140.0,153.7,155.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-7-A,342,U1407,B,15,15-7,X,7,A,0.0,52.0,155.1,155.62,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-15X-CC-A,342,U1407,B,15,15-CC,X,CC,A,0.0,31.0,155.62,155.98,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-1-A,342,U1407,B,16,16-1,X,1,A,0.0,150.0,155.8,157.3,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-2-A,342,U1407,B,16,16-2,X,2,A,0.0,150.0,157.3,158.8,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-3-A,342,U1407,B,16,16-3,X,3,A,0.0,150.0,158.8,160.3,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-4-A,342,U1407,B,16,16-4,X,4,A,0.0,150.0,160.3,161.8,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-5-A,342,U1407,B,16,16-5,X,5,A,0.0,150.0,161.8,163.3,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-6-A,342,U1407,B,16,16-6,X,6,A,0.0,105.0,163.3,164.35,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-6-A,342,U1407,B,16,16-6,X,6,A,105.0,114.0,164.35,164.44,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,5Y 4/1 (dark gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-6-A,342,U1407,B,16,16-6,X,6,A,114.0,140.0,164.44,164.7,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-7-A,342,U1407,B,16,16-7,X,7,A,0.0,61.0,164.7,165.31,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-16X-CC-A,342,U1407,B,16,16-CC,X,CC,A,0.0,23.0,165.31,165.62,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-1-A,342,U1407,B,17,17-1,X,1,A,0.0,150.0,165.4,166.9,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-2-A,342,U1407,B,17,17-2,X,2,A,0.0,150.0,166.9,168.4,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-3-A,342,U1407,B,17,17-3,X,3,A,0.0,150.0,168.4,169.9,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-4-A,342,U1407,B,17,17-4,X,4,A,0.0,150.0,169.9,171.4,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-5-A,342,U1407,B,17,17-5,X,5,A,0.0,150.0,171.4,172.9,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-6-A,342,U1407,B,17,17-6,X,6,A,0.0,58.0,172.9,173.48,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-6-A,342,U1407,B,17,17-6,X,6,A,58.0,83.0,173.48,173.73,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10G 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407B-17X-6-A,342,U1407,B,17,17-6,X,6,A,83.0,125.0,173.73,174.15,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
