Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1426D-6H-7-A,0.0,77.0,50.63,51.4,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,6,H,7,A
346-U1426D-7H-1-A,0.0,100.0,51.9,52.9,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,1,A
346-U1426D-7H-2-A,0.0,127.0,52.9,54.17,diatom bearing,clay [Leg210],with foraminifers [Leg339],diatom bearing clay  with foraminifers ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,2,A
346-U1426D-7H-3-A,0.0,9.0,54.17,54.26,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,lamination,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,3,A
346-U1426D-7H-3-A,9.0,14.0,54.26,54.31,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,3,A
346-U1426D-7H-3-A,14.0,27.3,54.31,54.44300000000001,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,lamination,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,3,A
346-U1426D-7H-3-A,27.3,27.5,54.44300000000001,54.445,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,3,A
346-U1426D-7H-3-A,27.5,132.0,54.445,55.49,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,lamination,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,3,A
346-U1426D-7H-3-A,43.0,45.0,54.6,54.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cement,carbonate,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,3,A
346-U1426D-7H-3-A,132.0,134.0,55.49,55.51,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,3,A
346-U1426D-7H-4-A,0.0,9.0,55.51,55.6,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,4,A
346-U1426D-7H-4-A,9.0,60.0,55.6,56.11,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,4,A
346-U1426D-7H-4-A,60.0,61.0,56.11,56.12,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,4,A
346-U1426D-7H-4-A,61.0,78.0,56.12,56.29,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,4,A
346-U1426D-7H-4-A,78.0,85.0,56.29,56.36,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,4,A
346-U1426D-7H-4-A,85.0,98.8,56.36,56.49800000000001,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,4,A
346-U1426D-7H-4-A,98.8,99.0,56.49800000000001,56.5,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,4,A
346-U1426D-7H-5-A,0.0,18.0,56.5,56.68,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,5,A
346-U1426D-7H-5-A,18.0,19.0,56.68,56.69,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,5,A
346-U1426D-7H-5-A,19.0,113.0,56.69,57.63,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,5,A
346-U1426D-7H-5-A,113.0,114.0,57.63,57.64,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,5,A
346-U1426D-7H-5-A,114.0,140.0,57.64,57.9,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,5,A
346-U1426D-7H-6-A,0.0,141.0,57.9,59.31,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,lamination,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,6,A
346-U1426D-7H-7-A,0.0,151.0,59.31,60.82,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,mottling [BJ80],5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,7,A
346-U1426D-7H-8-A,0.0,66.0,60.82,61.48,diatom bearing,clay [Leg210],with foraminifers [Leg339],diatom bearing clay  with foraminifers ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,7,H,8,A
346-U1426D-8H-1-A,0.0,81.0,61.4,62.21,,clay [Leg210],,clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,1,A
346-U1426D-8H-2-A,0.0,51.0,62.21,62.72,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,2,A
346-U1426D-8H-2-A,51.0,52.0,62.72,62.73,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,2,A
346-U1426D-8H-2-A,52.0,68.0,62.73,62.89,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,2,A
346-U1426D-8H-2-A,68.0,70.0,62.89,62.91,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,2,A
346-U1426D-8H-2-A,70.0,108.0,62.91,63.29,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,2,A
346-U1426D-8H-2-A,108.0,109.0,63.29,63.3,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,2,A
346-U1426D-8H-2-A,109.0,132.0,63.3,63.53,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,2,A
346-U1426D-8H-3-A,0.0,130.0,63.53,64.83,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,3,A
346-U1426D-8H-3-A,13.0,18.0,63.66,63.71,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,3,A
346-U1426D-8H-3-A,98.0,102.0,64.51,64.55,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,3,A
346-U1426D-8H-4-A,0.0,104.0,64.83,65.87,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,4,A
346-U1426D-8H-5-A,0.0,125.0,65.87,67.12,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,lamination,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,5,A
346-U1426D-8H-6-A,0.0,150.0,67.12,68.62,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,color banding,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,6,A
346-U1426D-8H-6-A,85.0,90.0,67.97,68.02,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,6,A
346-U1426D-8H-6-A,118.0,130.0,68.3,68.42,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,6,A
346-U1426D-8H-7-A,0.0,11.8,68.62,68.738,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,7,A
346-U1426D-8H-7-A,11.8,12.0,68.738,68.74,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,7,A
346-U1426D-8H-7-A,12.0,151.0,68.74,70.13,nannofossil rich,clay [Leg210],with foraminifers [Leg339],nannofossil rich clay  with foraminifers ,,,,,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,7,A
346-U1426D-8H-8-A,0.0,58.0,70.13,70.71,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,8,A
346-U1426D-8H-8-A,58.0,60.0,70.71,70.73,,tephra [FS84],,tephra ,vitric,,,normal grading,,,slight [DB86],,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,erosive,,,,346,U1426,D,8,H,8,A
346-U1426D-8H-8-A,60.0,62.0,70.73,70.75,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,8,A
346-U1426D-8H-8-A,62.0,62.5,70.75,70.755,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,8,A
346-U1426D-8H-8-A,62.5,71.0,70.755,70.84,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,8,A
346-U1426D-8H-CC-A,0.0,31.0,70.84,71.15,,clay [Leg210],,clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,8,H,CC,A
346-U1426D-9H-1-A,0.0,98.0,70.9,71.88,biosiliceous rich,calcareous ooze [Leg339],with clay [Leg339],biosiliceous rich calcareous ooze  with clay ,,,,,,,,,,,,,,,,,,,,,,biosiliceous rich  calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,1,A
346-U1426D-9H-2-A,0.0,102.0,71.88,72.9,biosiliceous rich,calcareous ooze [Leg339],with clay [Leg339],biosiliceous rich calcareous ooze  with clay ,,,,,,,,,,,,,,,,,,,,,,biosiliceous rich  calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,2,A
346-U1426D-9H-3-A,0.0,75.0,72.9,73.65,biosiliceous rich,calcareous ooze [Leg339],with clay [Leg339],biosiliceous rich calcareous ooze  with clay ,,,,,,,,,,,,,,,,,,,,,,biosiliceous rich  calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,3,A
346-U1426D-9H-3-A,75.0,112.0,73.65,74.02,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,3,A
346-U1426D-9H-3-A,75.0,150.0,73.65,74.4,,clay [Leg210],,clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,3,A
346-U1426D-9H-4-A,0.0,34.0,74.4,74.74,,clay [Leg210],,clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,34.0,34.5,74.74,74.745,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,34.5,39.0,74.745,74.79,,clay [Leg210],,clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,39.0,41.0,74.79,74.81,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,41.0,77.5,74.81,75.175,,clay [Leg210],,clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,77.5,78.0,75.175,75.18,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,78.0,101.0,75.18,75.41,,clay [Leg210],,clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,101.0,102.5,75.41,75.425,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,102.5,107.0,75.425,75.47,,clay [Leg210],,clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,107.0,109.5,75.47,75.495,,tephra [FS84],,tephra ,scoria,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,109.5,114.0,75.495,75.54,,clay [Leg210],,clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,114.0,115.0,75.54,75.55,,tephra [FS84],,tephra ,,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-4-A,115.0,150.0,75.55,75.9,,clay [Leg210],,clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,4,A
346-U1426D-9H-5-A,0.0,70.0,75.9,76.6,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,5,A
346-U1426D-9H-5-A,70.0,71.0,76.6,76.61,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,5,A
346-U1426D-9H-5-A,71.0,150.0,76.61,77.4,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,5,A
346-U1426D-9H-5-A,120.0,138.0,77.1,77.28,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,5,A
346-U1426D-9H-5-A,138.0,150.0,77.28,77.4,,,,,,,,normal grading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Turbidite? Sharp erosional contact with foram sand, fining upwards.",,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,5,A
346-U1426D-9H-6-A,0.0,34.0,77.4,77.74,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,6,A
346-U1426D-9H-6-A,34.0,36.0,77.74,77.76,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,6,A
346-U1426D-9H-6-A,36.0,56.0,77.76,77.96,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,6,A
346-U1426D-9H-6-A,48.0,100.0,77.88,78.4,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,6,A
346-U1426D-9H-6-A,56.0,57.0,77.96,77.97,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,6,A
346-U1426D-9H-6-A,57.0,144.0,77.97,78.84,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,6,A
346-U1426D-9H-7-A,0.0,12.0,78.84,78.96,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,7,A
346-U1426D-9H-7-A,0.0,76.0,78.84,79.6,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,7,A
346-U1426D-9H-8-A,0.0,7.0,79.6,79.67,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,8,A
346-U1426D-9H-8-A,7.0,8.0,79.67,79.68,,tephra [FS84],,tephra ,scoria,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,8,A
346-U1426D-9H-8-A,8.0,10.0,79.68,79.7,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,8,A
346-U1426D-9H-8-A,10.0,75.0,79.7,80.35,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,8,A
346-U1426D-9H-8-A,75.0,82.0,80.35,80.42,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,8,A
346-U1426D-9H-8-A,82.0,87.0,80.42,80.47,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,8,A
346-U1426D-9H-CC-A,0.0,26.0,80.47,80.73,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,9,H,CC,A
346-U1426D-10H-1-A,0.0,120.0,80.4,81.6,diatom rich,nannofossil ooze [Leg339],with clay [Leg339],diatom rich nannofossil ooze  with clay ,,,,mottling [BJ80],5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,1,A
