Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1401A-1H-5-A,340,U1401,A,1,1-5,H,5,A,40.0,65.0,6.4,6.65,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-5-A,340,U1401,A,1,1-5,H,5,A,65.0,70.0,6.65,6.7,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,75.0,0.0,2.0,3.0,15.0,0.0,0.0,3.0,2.0,0.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-5-A,340,U1401,A,1,1-5,H,5,A,70.0,77.0,6.7,6.77,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-5-A,340,U1401,A,1,1-5,H,5,A,77.0,81.0,6.77,6.81,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,20.0,0.0,40.0,15.0,24.0,0.0,0.0,0.0,1.0,0.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,0.0,9.0,6.81,6.9,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,3.0,35.0,2.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,9.0,31.0,6.9,7.12,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,3.0,35.0,2.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,31.0,39.0,7.12,7.2,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,3.0,35.0,2.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,39.0,49.0,7.2,7.3,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,3.0,35.0,2.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,49.0,51.0,7.3,7.32,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,51.0,53.0,7.32,7.34,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,15.0,10.0,10.0,20.0,44.0,0.0,0.0,1.0,0.0,0.0,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,53.0,63.0,7.34,7.44,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,63.0,65.0,7.44,7.46,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,10.0,0.0,15.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,65.0,70.0,7.46,7.51,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-6-A,340,U1401,A,1,1-6,H,6,A,70.0,75.0,7.51,7.56,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,5.0,0.0,35.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,,moderate [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-CC-A,340,U1401,A,1,1-CC,H,CC,A,0.0,14.0,7.56,7.7,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,2,0.0,,0,,0,,0,,0.0,,100.0,fine mud [T07],0,,,,rounded,5.0,0.0,35.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,,moderate [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-CC-A,340,U1401,A,1,1-CC,H,CC,A,14.0,19.0,7.7,7.75,,,,,,,,,,,,PAL,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
340-U1401A-2H-1-A,340,U1401,A,2,2-1,H,1,A,0.0,15.0,7.7,7.85,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,35.0,15.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,moderate [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-1-A,340,U1401,A,2,2-1,H,1,A,15.0,39.0,7.85,8.09,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-2H-1-A,340,U1401,A,2,2-1,H,1,A,39.0,135.0,8.09,9.05,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,6,0.0,,0,,0,,0,,0.0,,6.0,cobble [T07],0,,,,angular,35.0,20.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-1-A,340,U1401,A,2,2-1,H,1,A,135.0,150.0,9.05,9.2,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,35.0,20.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-2-A,340,U1401,A,2,2-2,H,2,A,0.0,52.0,9.2,9.72,slight [drilling disturbance],2.0,volcaniclastic-gravel [BGS-S81],100.0,pebble [W22_2],9.0,,,,,100.0,,85,5.0,pebble [W22_2],16,pebble [W22_2],70,pebble [W22_2],0,,0.0,,8.0,,1,granule [T07],,Small amount bioclasts,,5.0,16.0,70.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,very well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-2-A,340,U1401,A,2,2-2,H,2,A,52.0,65.0,9.72,9.85,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-2H-2-A,340,U1401,A,2,2-2,H,2,A,65.0,150.0,9.85,10.7,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,30.0,20.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-3-A,340,U1401,A,2,2-3,H,3,A,0.0,120.0,10.7,11.9,slight [drilling disturbance],2.0,volcaniclastic-gravel [BGS-S81],100.0,pebble [W22_2],9.0,,,,,100.0,,70,,,30,pebble [W22_2],50,pebble [W22_2],10,pebble [W22_2],,,,,2,granule [T07],,Biogenic material.,angular,5.0,16.0,70.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,very well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-4-A,340,U1401,A,2,2-4,H,4,A,0.0,49.0,11.9,12.39,slight [drilling disturbance],2.0,volcaniclastic-gravel [BGS-S81],100.0,pebble [W22_2],9.0,,,,,100.0,,90,0.0,,18,pebble [W22_2],60,cobble [T07],21,cobble [T07],0.0,,0.0,,1,pebble [W22_2],,Biogenic material.,angular,5.0,16.0,70.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,very well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-CC-A,340,U1401,A,2,2-CC,H,CC,A,0.0,11.5,12.39,12.505,slight [drilling disturbance],2.0,volcaniclastic-gravel [BGS-S81],100.0,cobble [T07],10.0,,,,,100.0,,90,0.0,,80,cobble [T07],20,cobble [T07],0,,0.0,,0.0,,0,,,,angular,5.0,16.0,70.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,very well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-2H-CC-A,340,U1401,A,2,2-CC,H,CC,A,11.5,14.0,12.505,12.53,,,,,,,,,,,,PAL,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
340-U1401A-3H-1-A,340,U1401,A,3,3-1,H,1,A,0.0,87.0,12.5,13.37,high [drilling disturbance],6.0,volcaniclastic-gravel [BGS-S81],50.0,cobble [T07],10.0,calcareous sand [Leg210],50.0,medium sand [T07],6.0,100.0,,50,0.0,,15,pebble [W22_2],70,cobble [T07],15,pebble [W22_2],0.0,,0.0,,0,,,,angular,30.0,10.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-3H-1-A,340,U1401,A,3,3-1,H,1,A,87.0,103.0,13.37,13.53,high [drilling disturbance],6.0,volcaniclastic-gravel [BGS-S81],80.0,pebble [W22_2],9.0,volcaniclastic-sand [BGS-S81],20.0,granule [T07],9.0,100.0,No sandy material,80,0.0,,15,pebble [W22_2],70,cobble [T07],15,pebble [W22_2],0.0,,0.0,,0,,,,angular,30.0,10.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-3H-CC-A,340,U1401,A,3,3-CC,H,CC,A,0.0,19.0,13.53,13.72,high [drilling disturbance],6.0,volcaniclastic-gravel [BGS-S81],100.0,cobble [T07],10.0,,,,,100.0,Only clasts,100,0.0,,10,pebble [W22_2],80,cobble [T07],10,pebble [W22_2],0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No matrix,,,,,,,,
340-U1401A-4H-1-A,340,U1401,A,4,4-1,H,1,A,0.0,45.0,13.7,14.15,slight [drilling disturbance],2.0,volcaniclastic-gravel [BGS-S81],100.0,pebble [W22_2],9.0,,,,,100.0,,60,0.0,,10,pebble [W22_2],80,pebble [W22_2],5,pebble [W22_2],0.0,,0.0,,5,pebble [W22_2],,,angular,4.0,6.0,34.0,20.0,35.0,0.0,0.0,0.0,1.0,0.0,,very poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-4H-CC-A,340,U1401,A,4,4-CC,H,CC,A,0.0,20.0,14.15,14.35,slight [drilling disturbance],2.0,volcaniclastic-gravel [BGS-S81],100.0,cobble [T07],10.0,,,,,100.0,"All clasts, no matrix.",100,0.0,,12,pebble [W22_2],80,cobble [T07],8,pebble [W22_2],0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
340-U1401A-5X-CC-A,340,U1401,A,5,5-CC,X,CC,A,0.0,10.0,14.3,14.4,high [drilling disturbance],6.0,volcaniclastic-gravel [BGS-S81],100.0,cobble [T07],10.0,,,,,100.0,All clasts,100,0.0,,0,,100,cobble [T07],0,,0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No matrix,,,,,,,,
340-U1401A-5X-CC-A,340,U1401,A,5,5-CC,X,CC,A,10.0,12.0,14.4,14.42,,,,,,,,,,,,PAL,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
340-U1401A-6X-CC-A,340,U1401,A,6,6-CC,X,CC,A,0.0,5.5,23.9,23.955,high [drilling disturbance],6.0,volcaniclastic-gravel [BGS-S81],100.0,cobble [T07],10.0,,,,,100.0,A single piece of lava clasts,100,0.0,,0,,0,,100,cobble [T07],0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No matrix,,,,,,,,
340-U1401A-6X-CC-A,340,U1401,A,6,6-CC,X,CC,A,5.5,18.0,23.955,24.08,high [drilling disturbance],6.0,volcaniclastic-gravel [BGS-S81],100.0,pebble [W22_2],9.0,,,,,100.0,All clasts,100,0.0,,0,,20,pebble [W22_2],80,pebble [W22_2],0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No matrix,,,,,,,,
340-U1401A-7X-CC-A,340,U1401,A,7,7-CC,X,CC,A,0.0,18.0,33.5,33.68,minimal [drilling disturbance],1.0,volcaniclastic-gravel [BGS-S81],100.0,cobble [T07],10.0,,,,,100.0,Loose igneous clasts.,100,0.0,,70,cobble [T07],30,cobble [T07],0,,0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
340-U1401A-8X-CC-A,340,U1401,A,8,8-CC,X,CC,A,0.0,23.0,43.1,43.33,minimal [drilling disturbance],1.0,volcaniclastic-gravel [BGS-S81],100.0,cobble [T07],10.0,,,,,100.0,Loose volcanic clasts.,100,0.0,,0,,45,cobble [T07],55,cobble [T07],0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
340-U1401A-9X-CC-A,340,U1401,A,9,9-CC,X,CC,A,0.0,23.0,52.7,52.93,high [drilling disturbance],6.0,volcaniclastic-gravel [BGS-S81],100.0,pebble [W22_2],9.0,,,,,100.0,,100,0.0,,0,,20,pebble [W22_2],80,pebble [W22_2],0.0,,0.0,,0,,,,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No matrix,,,,,,,,
340-U1401A-10X-CC-A,340,U1401,A,10,10-CC,X,CC,A,0.0,15.0,62.3,62.45,minimal [drilling disturbance],1.0,volcaniclastic-gravel [BGS-S81],100.0,pebble [W22_2],9.0,,,,,100.0,3 vesiculated basaltic andesite clasts in core catcher,100,0.0,,0,,0,,100,pebble [W22_2],0.0,,0.0,,0,,,"Subangular clasts of basaltic andesite lava, slightly vesiculated",angular,,,,,,,,,,,,,,,no matrix,,,,,,,,
340-U1401A-11X-CC-A,340,U1401,A,11,11-CC,X,CC,A,0.0,7.0,71.9,71.97,minimal [drilling disturbance],1.0,andesite [IUGS-S78&79],100.0,pebble [W22_2],9.0,,,,,100.0,NO M ATRIX! Isolated clasts,100,0.0,,0,,20,pebble [W22_2],80,pebble [W22_2],0.0,,0.0,,0,,,,rounded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,absent [alteration],0.0,NO MATRIX!,,,,,,,,
