Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
367-U1499A-8H-3-A,113.0,150.0,68.63,69.0,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,,,thick bed [B01],interlamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,3,A
367-U1499A-8H-4-A,0.0,24.0,69.0,69.24,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,curved,very thick bed [B01],inter-stratification,slight [DB86],1.0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,4,A
367-U1499A-8H-4-A,24.0,76.0,69.24,69.76,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,,very thick bed [B01],convolute lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,4,A
367-U1499A-8H-4-A,76.0,85.0,69.76,69.85,clay rich,nannofossil ooze [Leg339],with silt [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with silt,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,erosive,,thick lamina [B01],interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,4,A
367-U1499A-8H-4-A,85.0,110.0,69.85,70.1,nannofossil rich,clay [Leg339],with silt [2014],nannofossil rich clay,nannofossil rich clay with silt,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,,very thick bed [B01],interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,4,A
367-U1499A-8H-4-A,110.0,126.0,70.1,70.26,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,very thick bed [B01],interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,4,A
367-U1499A-8H-4-A,126.0,143.0,70.26,70.43,,sandy silt [Leg339],,sandy silt,sandy silt,,7.5YR 4/1 (dark gray),very slightly consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6.0,poor [2014],,,,erosive,inclined,thick bed [B01],interlamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,fining upward in each lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,4,A
367-U1499A-8H-4-A,143.0,150.0,70.43,70.5,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,thin bed [B01],interlamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,4,A
367-U1499A-8H-5-A,0.0,19.0,70.5,70.69,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,very thick bed [B01],convolute lamination,slight [DB86],1.0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,5,A
367-U1499A-8H-5-A,19.0,46.0,70.69,70.96,nannofossil rich,clay [Leg339],with silt [2014],nannofossil rich clay,nannofossil rich clay with silt,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,,very thick bed [B01],interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,5,A
367-U1499A-8H-5-A,46.0,116.0,70.96,71.66,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,,very thick bed [B01],convolute lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,5,A
367-U1499A-8H-5-A,116.0,140.0,71.66,71.9,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,very thick bed [B01],interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,5,A
367-U1499A-8H-5-A,140.0,145.0,71.9,71.95,nannofossil rich,clay [Leg339],with silt [2014],nannofossil rich clay,nannofossil rich clay with silt,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,gradational,,very thick bed [B01],interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,5,A
367-U1499A-8H-6-A,0.0,15.0,72.0,72.15,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,very thick bed [B01],interlamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,6,A
367-U1499A-8H-6-A,15.0,90.0,72.15,72.9,nannofossil rich,clay [Leg339],with silt [2014],nannofossil rich clay,nannofossil rich clay with silt,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,erosive,,,interlamination,,,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,6,A
367-U1499A-8H-6-A,90.0,99.0,72.9,72.99,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,6,A
367-U1499A-8H-6-A,99.0,150.0,72.99,73.5,nannofossil rich,clay [Leg339],with silt [2014],nannofossil rich clay,nannofossil rich clay with silt,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,moderate [2014],,,,erosive,,,interlamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,6,A
367-U1499A-8H-7-A,0.0,28.0,73.5,73.78,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,,thick bed [B01],interlamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,7,A
367-U1499A-8H-7-A,28.0,36.0,73.78,73.86,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,7,A
367-U1499A-8H-7-A,36.0,54.0,73.86,74.04,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 8/5GY (light greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,,,interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,7,A
367-U1499A-8H-CC-A,0.0,15.0,74.05,74.2,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 8/5GY (light greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,,thick bed [B01],interlamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,CC,A
367-U1499A-8H-CC-A,15.0,39.0,74.2,74.44,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,8,H,CC,A
367-U1499A-9H-1-A,0.0,25.0,74.0,74.25,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,1,A
367-U1499A-9H-1-A,25.0,59.0,74.25,74.59,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,1,A
367-U1499A-9H-1-A,59.0,103.0,74.59,75.03,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,1,A
367-U1499A-9H-1-A,103.0,112.0,75.03,75.12,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,1,A
367-U1499A-9H-1-A,112.0,150.0,75.12,75.5,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,1,A
367-U1499A-9H-2-A,0.0,22.0,75.5,75.72,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,100.0,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,horizontal,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,faint interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,2,A
367-U1499A-9H-2-A,22.0,30.0,75.72,75.8,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,horizontal,,massive [BJ84],none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,faint interlamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,2,A
367-U1499A-9H-2-A,30.0,107.0,75.8,76.57,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,2,A
367-U1499A-9H-2-A,107.0,114.0,76.57,76.64,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,2,A
367-U1499A-9H-2-A,114.0,142.0,76.64,76.92,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,2,A
367-U1499A-9H-3-A,0.0,27.0,76.96,77.23,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,3,A
367-U1499A-9H-3-A,27.0,32.0,77.23,77.28,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,3,A
367-U1499A-9H-3-A,32.0,60.0,77.28,77.56,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,3,A
367-U1499A-9H-3-A,60.0,147.0,77.56,78.43,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,3,A
367-U1499A-9H-4-A,0.0,144.0,78.43,79.87,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,4,A
367-U1499A-9H-4-A,144.0,146.0,79.87,79.89,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,4,A
367-U1499A-9H-5-A,0.0,110.0,79.89,80.99,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,5,A
367-U1499A-9H-5-A,110.0,122.0,80.99,81.11,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,5,A
367-U1499A-9H-5-A,122.0,144.0,81.11,81.33,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,5,A
367-U1499A-9H-6-A,0.0,130.0,81.39,82.69,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,6,A
367-U1499A-9H-7-A,0.0,9.0,82.69,82.78,nannofossil rich,clay [Leg339],with silt [2014],nannofossil rich clay,nannofossil rich clay with silt,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2.0,well [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,7,A
367-U1499A-9H-7-A,9.0,17.0,82.78,82.86,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,7,A
367-U1499A-9H-7-A,17.0,59.0,82.86,83.28,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,7,A
367-U1499A-9H-CC-A,0.0,19.0,83.28,83.47,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,gley 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,9,H,CC,A
367-U1499A-10H-1-A,0.0,150.0,83.5,85.0,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,10,H,1,A
367-U1499A-10H-2-A,0.0,66.0,85.0,85.66,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,10,H,2,A
367-U1499A-10H-2-A,66.0,68.0,85.66,85.68,,silty sand [Leg339],,silty sand,silty sand,,7.5YR 4/1 (dark gray),slightly consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5.0,well [2014],,,,erosive,,,,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,10,H,2,A
367-U1499A-10H-2-A,68.0,144.0,85.68,86.44,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,10,H,2,A
367-U1499A-10H-3-A,0.0,56.0,86.5,87.06,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,10,H,3,A
367-U1499A-10H-3-A,56.0,61.0,87.06,87.11,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,10,H,3,A
367-U1499A-10H-3-A,61.0,102.0,87.11,87.52,nannofossil rich,clay [Leg339],with foraminifers [2014],nannofossil rich clay,nannofossil rich clay with foraminifers,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5.0,moderate [2014],,,,gradational,,,interlamination,none [DB86],0.0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,10,H,3,A
