Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,REFERENCE,Lithology Prefix,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
"323-U1343E-11H-5A, 0-148",323,U1343,E,11,11-5,H,5,A,0.0,148.0,99.6,101.08,silty clay [S54],"Shepard, 1954",,silty clay,100.0,soft,10GY 5/1,,,,,,,,,,,,,,,,
"323-U1343E-11H-6A, 0-35",323,U1343,E,11,11-6,H,6,A,0.0,35.0,101.08,101.43,diatom clayey silt,,,diatom clayey silt,100.0,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-11H-CCA, 0-24",323,U1343,E,11,11-CC,H,CC,A,0.0,24.0,101.43,101.67,diatom clayey silt,,,diatom clayey silt,100.0,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-12H-1A, 0-150",323,U1343,E,12,12-1,H,1,A,0.0,150.0,101.2,102.7,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100.0,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-12H-2A, 0-90",323,U1343,E,12,12-2,H,2,A,0.0,90.0,102.7,103.6,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100.0,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-12H-2A, 90-139",323,U1343,E,12,12-2,H,2,A,90.0,139.0,103.6,104.09,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100.0,soft,5Y 4/3,,,,,,,,,,,,,,,,
"323-U1343E-12H-2A, 139-150",323,U1343,E,12,12-2,H,2,A,139.0,150.0,104.09,104.2,clayey silt [S54],"Shepard, 1954",,clayey silt,100.0,soft,5GY 3/1,,,,,,,,,,,,,,,,
"323-U1343E-12H-3A, 0-144",323,U1343,E,12,12-3,H,3,A,0.0,144.0,104.2,105.64,clayey silt [S54],"Shepard, 1954",,clayey silt,100.0,soft,5GY 3/1,,,,,,,,,,,,,,,,
"323-U1343E-12H-4A, 0-56",323,U1343,E,12,12-4,H,4,A,0.0,56.0,105.64,106.2,clayey silt [S54],"Shepard, 1954",,clayey silt,100.0,soft,5GY 3/1,,,,,,,,,,,,,,,,
"323-U1343E-12H-CCA, 0-40",323,U1343,E,12,12-CC,H,CC,A,0.0,40.0,106.2,106.6,clayey silt [S54],"Shepard, 1954",,clayey silt,100.0,soft,5GY 3/1,,,,,,,,,,,,,,,,
"323-U1343E-14H-1A, 0-150",323,U1343,E,14,14-1,H,1,A,0.0,150.0,109.7,111.2,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soupy,4/N,,,,,,,,,,,,,,,,
"323-U1343E-14H-2A, 0-137",323,U1343,E,14,14-2,H,2,A,0.0,137.0,111.2,112.57,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soupy,4/N,,,,,,,,,,,,,,,,
"323-U1343E-14H-3A, 0-147",323,U1343,E,14,14-3,H,3,A,0.0,147.0,112.57,114.04,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soupy,4/N,,,,,,,,,,,,,,,,
"323-U1343E-14H-4A, 0-110",323,U1343,E,14,14-4,H,4,A,0.0,110.0,114.04,115.14,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-14H-5A, 0-76",323,U1343,E,14,14-5,H,5,A,0.0,76.0,115.14,115.9,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-14H-CCA, 0-7",323,U1343,E,14,14-CC,H,CC,A,0.0,7.0,115.9,115.97,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-1A, 0-65",323,U1343,E,15,15-1,H,1,A,0.0,65.0,114.7,115.35,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-1A, 65-146",323,U1343,E,15,15-1,H,1,A,65.0,146.0,115.35,116.16,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-2A, 0-40",323,U1343,E,15,15-2,H,2,A,0.0,40.0,116.16,116.56,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-2A, 40-145",323,U1343,E,15,15-2,H,2,A,40.0,145.0,116.56,117.61,diatom silt,Leg 323,,diatom silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-3A, 0-137",323,U1343,E,15,15-3,H,3,A,0.0,137.0,117.61,118.98,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-4A, 0-150",323,U1343,E,15,15-4,H,4,A,0.0,150.0,118.98,120.48,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-5A, 0-80",323,U1343,E,15,15-5,H,5,A,0.0,80.0,120.48,121.28,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-5A, 80-150",323,U1343,E,15,15-5,H,5,A,80.0,150.0,121.28,121.98,diatom silt,Leg 323,,diatom silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-6A, 0-18",323,U1343,E,15,15-6,H,6,A,0.0,18.0,121.98,122.16,diatom silt,Leg 323,,diatom silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-6A, 18-32",323,U1343,E,15,15-6,H,6,A,18.0,32.0,122.16,122.3,diatom silt,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silt,,soft,10Y 5/2,,,,,,,,,,,,,,,,
"323-U1343E-15H-6A, 32-92",323,U1343,E,15,15-6,H,6,A,32.0,92.0,122.3,122.9,diatom silt,Leg 323,,diatom silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-15H-CCA, 0-48",323,U1343,E,15,15-CC,H,CC,A,0.0,48.0,122.9,123.38,diatom silt,Leg 323,,diatom silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-16H-1A, 0-146",323,U1343,E,16,16-1,H,1,A,0.0,146.0,124.2,125.66,diatom silt,Leg 323,,diatom silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-16H-2A, 0-124",323,U1343,E,16,16-2,H,2,A,0.0,124.0,125.66,126.9,diatom silt,Leg 323,,diatom silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-16H-3A, 0-150",323,U1343,E,16,16-3,H,3,A,0.0,150.0,126.9,128.4,diatom silt,Leg 323,,diatom silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-16H-4A, 0-75",323,U1343,E,16,16-4,H,4,A,0.0,75.0,128.4,129.15,diatom silt,Leg 323,,diatom silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-16H-CCA, 0-32",323,U1343,E,16,16-CC,H,CC,A,0.0,32.0,129.15,129.47,diatom silt,Leg 323,,diatom silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-17H-1A, 0-132",323,U1343,E,17,17-1,H,1,A,0.0,132.0,129.2,130.52,silt [S54],,diatom-rich,diatom-rich silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-17H-1A, 132-136",323,U1343,E,17,17-1,H,1,A,132.0,136.0,130.52,130.56,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,,soft,10YR 3/2,,,,,,,,,,,,,,,,
"323-U1343E-17H-1A, 136-148",323,U1343,E,17,17-1,H,1,A,136.0,148.0,130.56,130.68,silt [S54],,diatom-rich,diatom-rich silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-17H-2A, 0-50",323,U1343,E,17,17-2,H,2,A,0.0,50.0,130.68,131.18,silt [S54],,diatom-rich,diatom-rich silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-17H-2A, 50-147",323,U1343,E,17,17-2,H,2,A,50.0,147.0,131.18,132.15,diatom silty clay,Leg 323,,diatom silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-17H-3A, 0-150",323,U1343,E,17,17-3,H,3,A,0.0,150.0,132.15,133.65,silt [S54],,diatom-rich,diatom-rich silt,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-17H-4A, 0-150",323,U1343,E,17,17-4,H,4,A,0.0,150.0,133.65,135.15,silt [S54],,diatom-rich,diatom-rich silt,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-17H-5A, 0-150",323,U1343,E,17,17-5,H,5,A,0.0,150.0,135.15,136.65,diatom silty clay,Leg 323,,diatom silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-17H-6A, 0-110",323,U1343,E,17,17-6,H,6,A,0.0,110.0,136.65,137.75,diatom silty clay,Leg 323,,diatom silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-17H-6A, 110-139",323,U1343,E,17,17-6,H,6,A,110.0,139.0,137.75,138.04,silt [S54],,diatom-rich,diatom-rich silt,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-17H-CCA, 0-31",323,U1343,E,17,17-CC,H,CC,A,0.0,31.0,138.04,138.35,silt [S54],,diatom-rich,diatom-rich silt,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-18H-1A, 0-52",323,U1343,E,18,18-1,H,1,A,0.0,52.0,138.7,139.22,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-18H-2A, 0-60",323,U1343,E,18,18-2,H,2,A,0.0,60.0,139.22,139.82,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-18H-2A, 60-147",323,U1343,E,18,18-2,H,2,A,60.0,147.0,139.82,140.69,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,10Y 3/1,,,,,onset of very sandy interval,,,,,,,,,,,
"323-U1343E-18H-3A, 0-20",323,U1343,E,18,18-3,H,3,A,0.0,20.0,140.69,140.89,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-18H-3A, 20-85",323,U1343,E,18,18-3,H,3,A,20.0,85.0,140.89,141.54,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-18H-3A, 85-110",323,U1343,E,18,18-3,H,3,A,85.0,110.0,141.54,141.79,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-18H-3A, 110-150",323,U1343,E,18,18-3,H,3,A,110.0,150.0,141.79,142.19,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,5GY 4/1,,,,,much less sandy than overlying intervals,,,,,,,,,,,
"323-U1343E-18H-4A, 0-133",323,U1343,E,18,18-4,H,4,A,0.0,133.0,142.19,143.52,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,5GY 4/1,,,,,much less sandy than overlying intervals,,,,,,,,,,,
"323-U1343E-18H-5A, 0-150",323,U1343,E,18,18-5,H,5,A,0.0,150.0,143.52,145.02,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,5GY 4/1,,,,,much less sandy than overlying intervals,,,,,,,,,,,
"323-U1343E-18H-6A, 0-125",323,U1343,E,18,18-6,H,6,A,0.0,125.0,145.02,146.27,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,5GY 4/1,,,,,much less sandy than overlying intervals,,,,,,,,,,,
"323-U1343E-18H-7A, 0-50",323,U1343,E,18,18-7,H,7,A,0.0,50.0,146.27,146.77,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-18H-7A, 50-91",323,U1343,E,18,18-7,H,7,A,50.0,91.0,146.77,147.18,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-18H-8A, 0-102",323,U1343,E,18,18-8,H,8,A,0.0,102.0,147.18,148.2,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-1A, 0-109",323,U1343,E,19,19-1,H,1,A,0.0,109.0,148.2,149.29,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-1A, 109-150",323,U1343,E,19,19-1,H,1,A,109.0,150.0,149.29,149.7,diatom silty sand,Leg 323,,diatom silty sand,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-2A, 0-138",323,U1343,E,19,19-2,H,2,A,0.0,138.0,149.7,151.08,diatom silty sand,Leg 323,,diatom silty sand,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-2A, 138-150",323,U1343,E,19,19-2,H,2,A,138.0,150.0,151.08,151.2,diatom silt,Leg 323,,diatom silt,,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-19H-3A, 0-9",323,U1343,E,19,19-3,H,3,A,0.0,9.0,151.2,151.29,diatom silt,Leg 323,,diatom silt,,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-19H-3A, 9-45",323,U1343,E,19,19-3,H,3,A,9.0,45.0,151.29,151.65,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-3A, 45-53",323,U1343,E,19,19-3,H,3,A,45.0,53.0,151.65,151.73,diatom silt,Leg 323,,diatom silt,,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-19H-3A, 53-87",323,U1343,E,19,19-3,H,3,A,53.0,87.0,151.73,152.07,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-3A, 87-120",323,U1343,E,19,19-3,H,3,A,87.0,120.0,152.07,152.4,diatom silty sand,Leg 323,,diatom silty sand,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-3A, 120-136",323,U1343,E,19,19-3,H,3,A,120.0,136.0,152.4,152.56,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-4A, 0-0.015",323,U1343,E,19,19-4,H,4,A,0.0,0.015,152.56,152.56,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-4A, 0-40",323,U1343,E,19,19-4,H,4,A,0.0,40.0,152.56,152.96,diatom silty sand,Leg 323,,diatom silty sand,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-4A, 40-150",323,U1343,E,19,19-4,H,4,A,40.0,150.0,152.96,154.06,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-5A, 0-100",323,U1343,E,19,19-5,H,5,A,0.0,100.0,154.06,155.06,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-6A, 0-57",323,U1343,E,19,19-6,H,6,A,0.0,57.0,155.06,155.63,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-19H-CCA, 0-25",323,U1343,E,19,19-CC,H,CC,A,0.0,25.0,155.63,155.88,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-20H-1A, 0-150",323,U1343,E,20,20-1,H,1,A,0.0,150.0,156.0,157.5,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-20H-2A, 0-116",323,U1343,E,20,20-2,H,2,A,0.0,116.0,157.5,158.66,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-20H-2A, 116-141",323,U1343,E,20,20-2,H,2,A,116.0,141.0,158.66,158.91,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-20H-3A, 0-124",323,U1343,E,20,20-3,H,3,A,0.0,124.0,158.91,160.15,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-20H-4A, 0-36",323,U1343,E,20,20-4,H,4,A,0.0,36.0,160.15,160.51,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-20H-4A, 36-103",323,U1343,E,20,20-4,H,4,A,36.0,103.0,160.51,161.18,diatom clayey silt,"Shepard, 1954",,diatom clayey silt,,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-20H-4A, 103-149",323,U1343,E,20,20-4,H,4,A,103.0,149.0,161.18,161.64,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-20H-5A, 0-150",323,U1343,E,20,20-5,H,5,A,0.0,150.0,161.64,163.14,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-20H-6A, 0-40",323,U1343,E,20,20-6,H,6,A,0.0,40.0,163.14,163.54,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-20H-6A, 40-151",323,U1343,E,20,20-6,H,6,A,40.0,151.0,163.54,164.65,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-20H-CCA, 0-26",323,U1343,E,20,20-CC,H,CC,A,0.0,26.0,164.65,164.91,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-1A, 0-25",323,U1343,E,21,21-1,H,1,A,0.0,25.0,165.5,165.75,diatom silty clay,Leg 323,,diatom silty clay,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-1A, 25-64",323,U1343,E,21,21-1,H,1,A,25.0,64.0,165.75,166.14,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-2A, 0-148",323,U1343,E,21,21-2,H,2,A,0.0,148.0,166.14,167.62,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-3A, 0-150",323,U1343,E,21,21-3,H,3,A,0.0,150.0,167.62,169.12,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-4A, 0-25",323,U1343,E,21,21-4,H,4,A,0.0,25.0,169.12,169.37,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-4A, 25-110",323,U1343,E,21,21-4,H,4,A,25.0,110.0,169.37,170.22,diatom silty clay,Leg 323,,diatom silty clay,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-4A, 110-150",323,U1343,E,21,21-4,H,4,A,110.0,150.0,170.22,170.62,diatom silty clay,Leg 323,,diatom silty clay,,soft,10Y 3/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-5A, 0-110",323,U1343,E,21,21-5,H,5,A,0.0,110.0,170.62,171.72,diatom ooze,Leg 323,,diatom ooze,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-5A, 110-150",323,U1343,E,21,21-5,H,5,A,110.0,150.0,171.72,172.12,diatom silty clay,Leg 323,,diatom silty clay,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-6A, 0-35",323,U1343,E,21,21-6,H,6,A,0.0,35.0,172.12,172.47,diatom silty clay,Leg 323,,diatom silty clay,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-6A, 35-100",323,U1343,E,21,21-6,H,6,A,35.0,100.0,172.47,173.12,diatom ooze,Leg 323,,diatom ooze,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-6A, 100-139",323,U1343,E,21,21-6,H,6,A,100.0,139.0,173.12,173.51,diatom silty clay,Leg 323,,diatom silty clay,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-21H-7A, 0-65",323,U1343,E,21,21-7,H,7,A,0.0,65.0,173.51,174.16,diatom silty clay,Leg 323,,diatom silty clay,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-8A, 0-45",323,U1343,E,21,21-8,H,8,A,0.0,45.0,174.16,174.61,diatom silty clay,Leg 323,,diatom silty clay,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-21H-8A, 45-91",323,U1343,E,21,21-8,H,8,A,45.0,91.0,174.61,175.07,diatom ooze,Leg 323,,diatom ooze,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-22H-1A, 0-65",323,U1343,E,22,22-1,H,1,A,0.0,65.0,175.0,175.65,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-22H-1A, 65-110",323,U1343,E,22,22-1,H,1,A,65.0,110.0,175.65,176.1,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,10Y 3/1,,,,,sandy texture,,,,,,,,,,,
"323-U1343E-22H-1A, 110-147",323,U1343,E,22,22-1,H,1,A,110.0,147.0,176.1,176.47,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-22H-2A, 0-100",323,U1343,E,22,22-2,H,2,A,0.0,100.0,176.47,177.47,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-22H-2A, 100-135",323,U1343,E,22,22-2,H,2,A,100.0,135.0,177.47,177.82,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-22H-3A, 0-140",323,U1343,E,22,22-3,H,3,A,0.0,140.0,177.82,179.22,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-22H-4A, 0-30",323,U1343,E,22,22-4,H,4,A,0.0,30.0,179.22,179.52,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-22H-4A, 30-50",323,U1343,E,22,22-4,H,4,A,30.0,50.0,179.52,179.72,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-22H-4A, 50-150",323,U1343,E,22,22-4,H,4,A,50.0,150.0,179.72,180.72,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-22H-5A, 0-65",323,U1343,E,22,22-5,H,5,A,0.0,65.0,180.72,181.37,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-22H-5A, 65-150",323,U1343,E,22,22-5,H,5,A,65.0,150.0,181.37,182.22,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-22H-6A, 0-125",323,U1343,E,22,22-6,H,6,A,0.0,125.0,182.22,183.47,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
"323-U1343E-22H-CCA, 0-30",323,U1343,E,22,22-CC,H,CC,A,0.0,30.0,183.47,183.77,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,5GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-23H-1A, 0-107",323,U1343,E,23,23-1,H,1,A,0.0,107.0,183.5,184.57,silt [S54],,diatom-rich,diatom-rich silt,100.0,soft,10GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-23H-2A, 0-40",323,U1343,E,23,23-2,H,2,A,0.0,40.0,184.57,184.97,silt [S54],,diatom-rich,diatom-rich silt,100.0,soft,10GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-23H-2A, 40-80",323,U1343,E,23,23-2,H,2,A,40.0,80.0,184.97,185.37,diatom silt,Leg 323,,diatom silt,100.0,soft,10Y 4/1,,,,,,,,,,,,,,,,
"323-U1343E-23H-2A, 80-134",323,U1343,E,23,23-2,H,2,A,80.0,134.0,185.37,185.91,diatom clayey silt,,,diatom clayey silt,100.0,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-23H-3A, 0-52",323,U1343,E,23,23-3,H,3,A,0.0,52.0,185.91,186.43,diatom clayey silt,,,diatom clayey silt,100.0,soft,5Y 3/2,,,,,,,,,,,,,,,,
"323-U1343E-23H-3A, 52-150",323,U1343,E,23,23-3,H,3,A,52.0,150.0,186.43,187.41,silt [S54],,diatom-rich,diatom-rich silt,100.0,soft,10GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-23H-4A, 0-60",323,U1343,E,23,23-4,H,4,A,0.0,60.0,187.41,188.01,silt [S54],,diatom-rich,diatom-rich silt,100.0,soft,10GY 4/1,,,,,,,,,,,,,,,,
"323-U1343E-23H-4A, 60-150",323,U1343,E,23,23-4,H,4,A,60.0,150.0,188.01,188.91,diatom clayey silt,,,diatom clayey silt,100.0,soft,5Y 3/2,,,,,,,,,,,,,,,,
