Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1422C-2H-7-A,53.0,56.0,13.99,14.02,,tephra [FS84],,tephra ,vitric,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,2,H,7,A
346-U1422C-2H-7-A,56.0,59.0,14.02,14.05,,clay [Leg210],,clay ,,,,,5G 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,2,H,7,A
346-U1422C-2H-CC-A,0.0,7.0,14.05,14.12,,clay [Leg210],,clay ,,,,color banding,5GY 7/1 (light greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,2,H,CC,A
346-U1422C-2H-CC-A,7.0,10.0,14.12,14.15,silty [Leg339],clay [Leg210],,silty [Leg339] clay ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,silty [Leg339]  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,2,H,CC,A
346-U1422C-3H-1-A,0.0,54.5,14.1,14.645,,clay [Leg210],,clay ,,,,,10BG 3/1 (dark greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,54.5,65.0,14.645,14.75,,silty clay [MMK88],,silty clay ,,,,,10BG 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,65.0,69.0,14.75,14.79,,silty clay [MMK88],,silty clay ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,69.0,69.5,14.79,14.795,,ash(tuff) [MMK88m],,ash(tuff) ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,ash(tuff) ,ash(tuff) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,69.5,106.5,14.795,15.165,,silty clay [MMK88],,silty clay ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,106.5,106.8,15.165,15.168,,ash(tuff) [MMK88m],,ash(tuff) ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,ash(tuff) ,ash(tuff) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,106.8,110.5,15.168,15.205,,silty clay [MMK88],,silty clay ,,,,lamination,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,110.5,112.5,15.205,15.225,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,112.5,116.0,15.225,15.26,,silty clay [MMK88],,silty clay ,,,,,10BG 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,116.0,119.0,15.26,15.29,,clay [Leg210],,clay ,,,,color banding,10Y 3/2 (very dark grayish green),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-1-A,119.0,138.5,15.29,15.485,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,1,A
346-U1422C-3H-2-A,0.0,2.5,15.6,15.625,,clay [Leg210],,clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,2.5,10.0,15.625,15.7,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,10.0,43.0,15.7,16.03,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,silty clay [MMK88],,silty clay ,silty clay ,silty clay ,5Y 4/2 (olive gray),,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,43.0,43.2,16.03,16.032,,silty clay [MMK88],,silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,pyrite nodule,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,43.2,56.0,16.032,16.16,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,silty clay [MMK88],,silty clay ,silty clay ,silty clay ,5Y 4/2 (olive gray),,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,56.0,62.0,16.16,16.22,,silty clay [MMK88],,silty clay ,,,,,10YR 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,62.0,75.0,16.22,16.35,,silty clay [MMK88],,silty clay ,,,,,10BG 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,75.0,84.0,16.35,16.44,,silty clay [MMK88],,silty clay ,,,,color banding,5G 3/1 (very dark greenish gray),,,,,,,,,,,,,,,pyrite nodule at 78 cm,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,84.0,90.0,16.44,16.5,,silty clay [MMK88],,silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,90.0,98.0,16.5,16.58,,clay [Leg210],,clay ,,,,,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,98.0,118.0,16.58,16.78,,silty clay [MMK88],,silty clay ,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,Gradual color change from very dark grey (bottom) to dark gray (top),,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,118.0,128.0,16.78,16.88,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,128.0,131.5,16.88,16.915,,clay [Leg210],,clay ,,,,,10Y 5/2 (grayish green),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,131.5,133.0,16.915,16.93,,clay [Leg210],,clay ,,,,,10YR 4/1 (dark gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-2-A,133.0,150.0,16.93,17.1,,silty clay [MMK88],,silty clay ,,,,,10G 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,2,A
346-U1422C-3H-3-A,0.0,86.0,17.1,17.96,,clay [Leg210],,clay ,,,,color banding,5YR 7/1 (light gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,3,A
346-U1422C-3H-3-A,86.0,90.0,17.96,18.0,,silty clay [MMK88],,silty clay ,,,,,5Y 6/3 (pale olive),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,3,A
346-U1422C-3H-3-A,90.0,98.0,18.0,18.08,,clay [Leg210],,clay ,,,,,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,3,A
346-U1422C-3H-3-A,98.0,102.0,18.08,18.12,,clay [Leg210],,clay ,,,,,N 5 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,3,A
346-U1422C-3H-3-A,102.0,150.0,18.12,18.6,,clay [Leg210],,clay ,,,,color banding,5Y 7/1 (light gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,3,A
346-U1422C-3H-4-A,0.0,36.0,18.6,18.96,,silty clay [MMK88],,silty clay ,,,,,10BG 3/1 (dark greenish gray),,,,,,,,,,,,,,,pyrite nodule at 10.5 cm,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,36.0,43.0,18.96,19.03,,carbonate ooze [Leg178],,carbonate ooze ,,,,lamination,,,,,,,,,,,,,,,,,,carbonate ooze ,carbonate ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,43.0,81.0,19.03,19.41,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,pyrite nodule at 44 cm,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,81.0,88.0,19.41,19.48,,silty clay [MMK88],,silty clay ,,,,,5YR 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,88.0,96.0,19.48,19.56,,silty clay [MMK88],,silty clay ,,,,,10G 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,96.0,105.0,19.56,19.65,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,105.0,114.0,19.65,19.74,,silty clay [MMK88],,silty clay ,,,,,10G 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,114.0,124.0,19.74,19.84,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,124.0,125.0,19.84,19.85,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,foraminiferal ooze [Leg339],,foraminiferal ooze ,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,125.0,127.0,19.85,19.87,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,127.0,130.0,19.87,19.9,,silty clay [MMK88],,silty clay ,,,,,10G 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,130.0,133.5,19.9,19.935,,silty clay [MMK88],,silty clay ,,,,color banding,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,133.5,137.0,19.935,19.97,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,foraminiferal ooze [Leg339],,foraminiferal ooze ,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-4-A,137.0,140.5,19.97,20.005,,silty clay [MMK88],,silty clay ,,,,color banding,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,4,A
346-U1422C-3H-5-A,0.0,17.0,20.1,20.27,,silty clay [MMK88],,silty clay ,,,,color banding,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,17.0,20.0,20.27,20.3,,silty clay [MMK88],,silty clay ,,,,lamination,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,20.0,37.5,20.3,20.475,,silty clay [MMK88],,silty clay ,,,,color banding,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,37.5,41.5,20.475,20.515,,clay [Leg210],,clay ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,41.5,43.0,20.515,20.53,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,43.0,43.2,20.53,20.532,,ash(tuff) [MMK88m],,ash(tuff) ,,,,,,,,,,,,,,,,,,,,,,ash(tuff) ,ash(tuff) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,43.2,44.5,20.532,20.545,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,44.5,50.5,20.545,20.605,,clay [Leg210],,clay ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,50.5,57.5,20.605,20.675,,silty clay [MMK88],,silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,57.5,58.5,20.675,20.685,,clay [Leg210],,clay,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,58.5,59.0,20.685,20.69,,ash(tuff) [MMK88m],,ash(tuff),,,,,,,,,,,,,,,,,,,,,,ash(tuff),ash(tuff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,59.0,74.0,20.69,20.84,,clay [Leg210],,clay,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,74.0,74.5,20.84,20.845,,ash(tuff) [MMK88m],,ash(tuff),,,,,,,,,,,,,,,,,,,,,,ash(tuff),ash(tuff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,74.5,78.0,20.845,20.88,,clay [Leg210],,clay,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,78.0,88.0,20.88,20.98,,silty clay [MMK88],,silty clay,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,88.0,89.0,20.98,20.99,,ash(tuff) [MMK88m],,ash(tuff),,,,,,,,,,,,,,,,,,,,,,ash(tuff),ash(tuff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,89.0,91.5,20.99,21.015,,silty clay [MMK88],,silty clay,,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,91.5,95.0,21.015,21.05,,clay [Leg210],,clay,,,,color banding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,95.0,95.2,21.05,21.052,,ash(tuff) [MMK88m],,ash(tuff),,,,,,,,,,,,,,,,,,,,,,ash(tuff),ash(tuff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,95.2,96.0,21.052,21.06,,clay [Leg210],,clay,,,,color banding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,96.0,96.2,21.06,21.062,,ash(tuff) [MMK88m],,ash(tuff),,,,,,,,,,,,,,,,,,,,,,ash(tuff),ash(tuff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,96.2,101.0,21.062,21.11,,clay [Leg210],,clay,,,,color banding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,101.0,102.0,21.11,21.12,,clay [Leg210],,clay,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,pyrite,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,102.0,135.0,21.12,21.45,,clay [Leg210],,clay,,,,color banding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,135.0,135.2,21.45,21.452,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,pyrite,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-5-A,135.2,150.0,21.452,21.6,,clay [Leg210],,clay,,,,color banding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,5,A
346-U1422C-3H-6-A,0.0,66.0,21.6,22.26,,clay [Leg210],,clay,,,,color banding,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,banding green/grey (5Y 3/1),,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,6,A
346-U1422C-3H-6-A,66.0,107.5,22.26,22.675,,silty clay [MMK88],,silty clay,,,,color banding,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,banding GREEN/GRAY (5G 3/1),,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,6,A
346-U1422C-3H-6-A,107.5,128.0,22.675,22.88,,clay [Leg210],,clay,,,,color banding,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,banding green-grey 5G 3/1,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,6,A
346-U1422C-3H-6-A,128.0,129.0,22.88,22.89,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,6,A
346-U1422C-3H-6-A,129.0,150.0,22.89,23.1,,clay [Leg210],,clay,,,,color banding,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,banding green-grey 5G 3/1,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,6,A
346-U1422C-3H-7-A,0.0,5.0,23.1,23.15,,clay [Leg210],,clay,,,,,10GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,5.0,19.0,23.15,23.29,,silty clay [MMK88],,silty clay,,,,,,,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,19.0,30.0,23.29,23.4,,clay [Leg210],,clay,,,,color banding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,30.0,30.5,23.4,23.405,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,30.5,51.0,23.405,23.61,,clay [Leg210],,clay,,,,color banding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,51.0,59.0,23.61,23.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,59.0,62.0,23.69,23.72,,silty clay [MMK88],,silty clay,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,62.0,65.0,23.72,23.75,,clay [Leg210],,clay,,,,,10GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,65.0,66.0,23.75,23.76,,tephra [FS84],,tephra,vitric,,,,10YR 4/1 (dark gray),,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-7-A,66.0,68.0,23.76,23.78,,clay [Leg210],,clay,,,,color banding,10GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,7,A
346-U1422C-3H-CC-A,0.0,5.0,23.79,23.84,,silty clay [MMK88],,silty clay,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,CC,A
346-U1422C-3H-CC-A,5.0,9.0,23.84,23.88,,,,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,CC,A
346-U1422C-3H-CC-A,5.0,18.0,23.84,23.97,,clay [Leg210],,clay,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,3,H,CC,A
346-U1422C-4H-1-A,0.0,11.5,23.6,23.715,,clay [Leg210],,clay,,,,color banding,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,4,H,1,A
346-U1422C-4H-1-A,11.5,12.0,23.715,23.72,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,4,H,1,A
346-U1422C-4H-1-A,12.0,28.5,23.72,23.885,,clay [Leg210],,clay,vitric,,,color banding,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,C,4,H,1,A
346-U1422C-4H-1-A,17.0,22.0,23.77,23.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,346,U1422,C,4,H,1,A
