Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Preservation,Group Abundance,Comments,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus tricorniculatus,Blackites gladius,Blackites inflatus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcispheres,Campylosphaera dela,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus rugosus,Ceratolithus atlanticus,Chiasmolithus altus,Chiasmolithus danicus,Chiasmolithus gigas,Chiasmolithus grandis,Chiasmolithus oamaruensis,Chiasmolithus solitus,Chiphragmolithus acanthodes,Chiphragmolithus barbatus,Chiphragmolithus calathus,Clausicoccus fenestratus,Clausicoccus subdistichus,Coccolithus crassus,Coccolithus formosus,Coccolithus miopelagicus,Coccolithus pelagicus,Coronocyclus nitescens,Cruciplacolithus frequens,Cruciplacolithus intermedius,Cruciplacolithus primus,Cruciplacolithus tenuis,Cyclicargolithus abisectus (>11 microns),Cyclicargolithus floridanus,Dictyococcites bisectus,Dictyococcites bisectus (>10 microns),Discoaster asymmetricus,Discoaster backmanii,Discoaster barbadiensis,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster deflandrei,Discoaster delicatus,Discoaster diastypus,Discoaster druggii,Discoaster exilis,Discoaster falcatus/nobilis,Discoaster hamatus,Discoaster kuepperi,Discoaster kugleri,Discoaster lodoensis,Discoaster loeblichii,Discoaster mohleri,Discoaster multiradiatus,Discoaster neohamatus,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster saipanensis,Discoaster signus,Discoaster sublodoensis,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster variabilis group,Ellipsolithus macellus,Emiliania huxleyi,Ericsonia cf. E. robusta,Ericsonia robusta,Fasciculithus alanii,Fasciculithus clinatus,Fasciculithus involutus,Fasciculithus lilianae,Fasciculithus pileatus,Fasciculithus richardii,Fasciculithus schaubi,Fasciculithus spp.,Fasciculithus tympaniformis,Fasciculithus ullii,Gephyrocapsa (<4 microns),Gephyrocapsa (>4 microns),Gephyrocapsa (>5.5 microns),Gephyrocapsa caribbeanica,Girgisia gammation,Helicosphaera ampliaperta,Helicosphaera carteri,Helicosphaera euphratis,Helicosphaera intermedia,Helicosphaera recta,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Heliolithus cantabriae,Heliolithus kleinpellii,Heliolithus riedelii,Hughesius tasmaniae,Isthmolithus recurvus,Minylitha convallis,Nannotetrina  alata gr.,Nannotetrina cristata,Nannotetrina fulgens,Nannotetrina spp.,Neococcolithes dubius,Nicklithus amplificus,Orthorhabdus serratus,Prinsius bisulcus,Prinsius dimorphosus,Prinsius martinii,Prinsius tenuiculus,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Pseudotriquetrorhabdulus inversus,Reticulofenestra asanoi,Reticulofenestra dictyoda (3–10 microns),Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra pseudoumbilicus (5–7 microns),Reticulofenestra reticulata,Reticulofenestra umbilicus (>14 microns),Rhomboaster spp.,Sphenolithus akropodus,Sphenolithus anarrhopus,Sphenolithus belemnos,Sphenolithus capricornutus,Sphenolithus ciperoensis,Sphenolithus cuniculus,Sphenolithus delphix,Sphenolithus disbelemnos,Sphenolithus distentus,Sphenolithus furcatolithoides morph A,Sphenolithus furcatolithoides morph B,Sphenolithus heteromorphus,Sphenolithus moriformis gr.,Sphenolithus obtusus,Sphenolithus perpendicularis,Sphenolithus predistentus,Sphenolithus radians,Sphenolithus spiniger,Sphenolithus spp.,Sphenolithus strigosus,Toweius callosus,Toweius magnicrassus,Toweius pertusus,Tribrachiatus bramlettei,Tribrachiatus contortus,Tribrachiatus orthostylus,Triquetrorhabdulus carinatus,Triquetrorhabdulus longus,Triquetrorhabdulus rugosus,Zygrhablithus bijugatus,Reticulofenestra erbae,Reticulofenestra isabellae,Chiasmolithus bidens,Toweius eminens,Toweius tovae,Discoaster salisburgensis,Lithoptychius vertebratoides,Zeugrhabdotus sigmoides,Neochiastozygus junctus,CREATACEOUS,Arkhangelskiella cymbiformis,Ceratolithoides kamptneri,Corollithion kennedyi,Cribrocorona gallica,Eiffellithus eximius,Eiffellithus turriseiffelii,Hayesites irregularis,Helenea chiastia,Lithastrinus grillii,Lithastrinus septenarius,Lithraphidites acutus,Lithraphidites quadratus,Micula murus,Nephrolithus frequens,Quadrum gartneri,Reinhardtites anthophorus,Reinhardtites levis,Tranolithus orionatus,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
371-U1507B-22R-CC-PAL-NANNO,0,10,567.5,567.6,NP23,M/P,A,,,,,,,,,,,3,,,,,,,,,,,,,,,,,R,,,VR,C,,,,,,VR,C,,C,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,R,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,22,R,CC,PAL,5e774ac052bdcd7c600bbbc83617f802
371-U1507B-23R-CC-PAL-NANNO,0,10,582.36,582.46,NP23,M/P,A,,,,,,,,,,,2,,,,,,,,,,,,,,,,,VR,,,R,C,,,,,,,C,,C,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,23,R,CC,PAL,28531d5215c2fe1bad88d832f91fbd93
371-U1507B-24R-3-W 80/80-NANNO,0,0,590.12,590.12,NP23,M/P,A,,,,,,,,,,,3,,,,,,,,,,,,,,,,,VR,,,3,C,,,,,,,C,,C,,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,24,R,3,W,67b752eca168b15580d210f6f039860e
371-U1507B-24R-5-W 60/60-NANNO,0,0,592.5,592.5,NP23,M/P,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,3,C,,,,,,,C,,C,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,24,R,5,W,06f9739155ef26f2677aefc3cbdc4676
371-U1507B-24R-7-PAL-NANNO,0,10,595.37,595.47,NP22?,M/P,A,,,,,,,,,,,R,,,,,,,,,,,,,,,,,R,,,2,C,,,,,,,C,,C,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,24,R,7,PAL,eda9b36805c06fdc1fc3dc2cc9a28a5e
371-U1507B-25R-CC-PAL-NANNO,0,10,606.06,606.16,NP22?,M/P,A,T R. umbilicus,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,1RW,R,C,,,,,,,C,,C,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,25,R,CC,PAL,a0f48c49811eb63b5106262c06b98228
371-U1507B-26R-3-W 59/59-NANNO,0,0,608.78,608.78,NP22,M/P,A,,,,,,,,,,,R,,,,,,,1,,,,,,,,,,VR,,,,C,1,,,,,,C,,C,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,26,R,3,W,f803471ea6c36dd6dcd7b2beeaba7eda
371-U1507B-26R-CC-PAL-NANNO,0,10,610.16,610.26,NP22,M/P,A,T I. recurvus,,,,,,,,,,1,,,,,,,1,,,,,,,,,,VR,,,3,C,,,,,,,C,,C,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,26,R,CC,PAL,a25a082c6f07b8b0033893b9b46f1c29
371-U1507B-27R-CC-PAL-NANNO,0,8,616.07,616.15,NP22,M/P,A,,,,,,,,,,,,,,,,,,1,,,,,,,,,,VR,,1,,C,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,27,R,CC,PAL,cb0d4531c009da92a44dbb5988e2f025
371-U1507B-28R-CC-PAL-NANNO,0,10,625.44,625.54,NP22,M/P,A,T C. formosus,,,,,,,,,,2,,,,,,,1,,,1,,1,,,,,C,,1,2,C,1,,,,,,C,F,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,R,,1,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,28,R,CC,PAL,e7308bcb5797fd6a6764ab7473d04c2f
371-U1507B-29R-3-W 73/73-NANNO,0,0,637.64,637.64,NP21,M/P,a,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,F,,F,,C,,,,,,,F,F,F,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,29,R,3,W,232fb4500865252726a0699942c13fc0
371-U1507B-29R-CC-PAL-NANNO,0,10,638.95,639.05,NP21,M/P,A,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,F/R,,F,1,C,,,,,,,C,F,F,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,29,R,CC,PAL,57a6d848876048b4d989c09a19402f0f
371-U1507B-30R-1-W 40/40-NANNO,0,0,639.6,639.6,NP21,M/P,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,R,1,C,,,,,,,F,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,30,R,1,W,24926a7aca5d143b96710be50f20b380
371-U1507B-30R-2-W 60/60-NANNO,0,0,641.13,641.13,NP21,M/P,A,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,F,,F,2,C,,,,,,,F,F,F,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,R,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,30,R,2,W,5b241c0e5ca7acb16ae6f8df8441613c
371-U1507B-30R-3-W 45/45-NANNO,0,0,641.96,641.96,NP21,M/P,A,B acme C. subdistichus,,,,,,,,,,3,,,,,,,,,,,,,,,,,F,,F,3,C,,,,,,,F,F,F,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,30,R,3,W,1f030e1796058ddabc6f07e31a311074
371-U1507B-30R-CC-PAL-NANNO,0,10,642.33,642.43,NP21,M/P,A,T D. barbadiensis,,,,,,,,,,2,,,,,,,2,,,,,,,,,,R,,F,2,C,,,,,,,C,F,F,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,30,R,CC,PAL,31ab7c7090aa96cdc882f6c0148a1845
371-U1507B-31R-1-W 80/80-NANNO,0,0,645,645,NP19/20?,P,A,,,,,,,,,,,1,,,,,,,,,,,,,,,,,R,,F,,C,,,,,,,F,C,F,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,31,R,1,W,ccaa5086300afdea4fb3cde808a8bb56
371-U1507B-31R-3-W 65/65-NANNO,0,0,647.54,647.54,NP19/20?,P,A,T. D. saipanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,F,,C,,,,,,,F,F,R,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,31,R,3,W,5bc6c5a1e33417ce09ee8fd2a12d0d54
371-U1507B-31R-5-W 65/65-NANNO,0,0,650.35,650.35,NP19/20,M/P,A,,,,,,,,,,,4,,,,,,,,,,,1,,,,,,R,,F,R,C,,,,,,,F,F,F,,,3,,,,,R,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,31,R,5,W,e57ac430765f4c86c86c09a10b6ea171
371-U1507B-31R-CC-PAL-NANNO,0,10,654.12,654.22,NP19/NP20,M/P,A,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,VR,,F,,C,,,,,,,F,F,F,,,1,,,,,F,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,31,R,CC,PAL,d9937cfd4a87ffc26a926b7436b65fd9
371-U1507B-32R-CC-PAL-NANNO,0,10,662.28,662.38,NP19/NP20,M/P,A,,,,,,,,,,,R,,,,,,,2,,,,2,,,,,,R,,F,1,C,,,,,,,F,F,R,,,2,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,F,,,,R,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,32,R,CC,PAL,0943f1a721827fabf867a916f5722b0b
371-U1507B-33R-CC-PAL-NANNO,0,10,672.48,672.58,NP19/NP20,M/P,A,B C. isabellae,,,,,,,,,,,,,,,,,,,,1,3,,,,,,R,,F,R,C,,,,,,,F,C,,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,F,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,33,R,CC,PAL,8e425a4c03b87f4fca067c0505f28b04
371-U1507B-34R-CC-PAL-NANNO,0,10,682.79,682.89,NP19/NP20,M,A,,,,,,,,,,,4,,,,,,,,,,,,,,,,,R,,F,R,C,,,,,,,F,C,1,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,2,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,34,R,CC,PAL,208af17211176945c3cfea89a3b1977b
371-U1507B-35R-CC-PAL-NANNO,0,10,689.38,689.48,NP19/NP20,M,A,,,,,,,,,,,3,,,,,,,,,,,,,,,,,R,,F,R,C,,,,,,,F,C,3,,,F,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,F,,,1,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,35,R,CC,PAL,469abb726ca4bd73494665996750d956
371-U1507B-36R-3-W 102/102-NANNO,0,0,695.91,695.91,NP19/NP20,M/P,A,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,R,,F,R,C,,,,,,,R,C,R,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,F,,,,VR,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,36,R,3,W,23ad9439fb4b933f5e5ece70bb4dcee5
371-U1507B-36R-CC-PAL-NANNO,0,10,700.53,700.63,NP19/NP20,M/P,A,,,,,,,,,,,4,,,,,,,1,,,,1,,,,,,R,,F,R,C,,,,,,,F,C,R,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,F,,,,R,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,36,R,CC,PAL,c301e3e502eda854dbefbc499cd60647
371-U1507B-37R-4-W 62/62-NANNO,0,0,706.63,706.63,NP19/NP20,M,A,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,VR,,F,R,C,,,,,,,VR,C,F,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R/F,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,,,,VR,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,37,R,4,W,f9f38aee66b2466af7c601de78b2bfe9
371-U1507B-37R-CC-PAL-NANNO,0,10,710.99,711.09,NP19/NP20,M,A,Base I. recurvus,,,,,,,,,,3,,,,,,,1,,,1,1,,,,,,VR,,F,R,C,,,,,,,VR,C,R,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,,,,R,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,37,R,CC,PAL,c64a6a1f365c6b3f6e9ab49839ae6710
371-U1507B-38R-CC-PAL-NANNO,0,10,720.45,720.55,NP17/NP18,M,A,,,,,,,,,,,VR,,,,,,,1,,,,,,,,,,VR,,F,R,C,,,,,,,VR,C,R,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,F,,,,VR,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,38,R,CC,PAL,74eea8dc315442bc7a49bcac8724c853
371-U1507B-39R-CC-PAL-NANNO,0,10,729.27,729.37,NP17/NP18,M,A,,,,,,,,,,,4,,,,,,,,,,1,,,,,,,VR,,F,R,C,,,,,,,VR,C,R,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,39,R,CC,PAL,4d4dfbe387d8268a593e316deac289da
371-U1507B-40R-CC-PAL-NANNO,0,10,738.98,739.08,NP17/NP18,M,A,ERBAE ACME T C. grandis?,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,1,C,,,,,,,VR,C,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,40,R,CC,PAL,fc49cae4d0b3346a75d42e21bc520ba1
371-U1507B-41R-CC-PAL-NANNO,0,10,749.96,750.06,NP17,M,A,,,,,,,,,,,R,,,,,,,,,,2,,,,,,,2,,R,,C,,,,,,,VR,C,R,,,R,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,C,VR,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,R,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,41,R,CC,PAL,3eff824347d31a34f0184bb00efb2f75
371-U1507B-42R-CC-PAL-NANNO,0,10,757.17,757.27,NP17,M/P,A,,,,,,,,,,,F,,,,,,,,,,2,,,,,,,1,,F,2,C,,,,,,,VR,C,R,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,F,2,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,42,R,CC,PAL,bf34763e5fd63e7f9434ace75f532b64
371-U1507B-43R-CC-PAL-NANNO,0,10,762.59,762.69,NP17,M,A,,,,,,,,,,,R,,,,,,,3,,,8,,1,,,,,1,,F,2,C,,,,,,,VR,C,R,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,R,,,,VR,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,43,R,CC,PAL,2e388c84da61bcba3f3f9f1ff2d2c2b2
371-U1507B-44R-CC-PAL-NANNO,0,10,777.61,777.71,NP17,M,A,,,,,,,,,,,R,,,,,,,4,,,7,,1,,,,,,,F,3,,,,,,,,VR,C,R,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,R,,,,VR,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,44,R,CC,PAL,cb91588c28bc3f763defa41192cf1cde
371-U1507B-45R-CC-PAL-NANNO,0,10,788.14,788.24,NP17,M/P,A,T S. obtusus,,,,,,,,,,R,,,,,,,,,,1,,,,,,,,,F,3,,,,,,,,VR,C,R,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,3,,,VR,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,45,R,CC,PAL,5cf15fe55cd16c9aa9a8e095f6d6f151
371-U1507B-46R-CC-PAL-NANNO,0,10,795.69,795.79,NP17,M/P,A,,,,,,,,,,,R,,,,,,,1,,,1,,1,,,,,,,F,2,C,,,,,,,VR,C,R,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,F,R,,,2,1,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,46,R,CC,PAL,453243e98bd0bfd20fb3168967aa414b
371-U1507B-47R-CC-PAL-NANNO,0,10,805.75,805.85,NP17,M/P,F,,,,,,,,,,,R,,,,,,,,,,4,,1,,,,,,,F,3,F,,,,,,,R,R,4,,,R,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,R,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,47,R,CC,PAL,556bbd799c297868286b650eaeb5bfe4
371-U1507B-48R-CC-PAL-NANNO,0,10,817.23,817.33,NP17,M/P,A,,,,,,,,,,,R,,,,,,,,,,1,,4,,,,,1,,F,2,C,,,,,,,VR,R,3,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,F,3,,F,3,R,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,48,R,CC,PAL,04cc6e6499f180358714765928e88b97
371-U1507B-49R-CC-PAL-NANNO,0,10,825.54,825.64,NP17,M/P,A,B S. obtusus,,,,,,,,,,R,,,,,,,,,,3,,2,,,,,F,,F,R,C,,,,,,,R,R,2,,,R,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,F,3,,2,2,R,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1507,B,49,R,CC,PAL,a85173a3508cc9375b0863ee9575a50d
